image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
1_B_1_stitch.rsml, root_0, 15a0b09d-750c-4122-82cb-512e59e845bd, 1.8237218, 1.7975659, 0.47557986, 0.010526178, 213.18238905357725, 0.07557685, 0, Root, -1, -1, -0.012121212, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_15, a163d8d6-fa0e-4b00-b18d-521785e518ea, 6.551906, 6.461402, 2.756216, 0.09528117, 87.95656699916127, 0.121748865, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_14, dcd5a083-7be6-4445-9367-586e18d98789, 2.371016, 2.3560758, 0.86592656, 0.028870806, 125.15838076655129, 0.1153238, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_13, 255176e7-dc2b-4d71-8569-e36e11431d92, 8.754674, 8.69266, 4.8342896, 0.4512752, 278.52107148418645, 0.17564906, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_12, 0c78a318-b0f4-4567-b158-91b89b1d797e, 6.544272, 6.4181767, 7.4250813, 0.7800674, 105.07636102171735, 0.36234692, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_11, f3091203-0efa-4489-ab62-51c6e609616e, 2.8351023, 2.8196156, 1.413753, 0.073213615, 118.30447717974026, 0.11730483, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_10, 2257a8aa-fcca-406a-bb06-e656631c9cf2, 8.512174, 7.652701, 5.142645, 0.6050494, 237.78953889713887, 0.20500936, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_9, 499b18e5-1043-4bf9-8499-f4bbfb3a7a54, 3.8525996, 3.810037, 3.527617, 0.31154272, 112.93562747321924, 0.24791236, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_6, 9be44abc-38a9-4b97-997d-841c533b8952, 1.9994961, 1.9972842, 1.1278666, 0.05369813, 117.54553387992512, 0.19091646, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_5, 224f05d5-ac44-43ac-8250-2e05169df874, 4.0202656, 3.8331532, 2.5252268, 0.18461068, 305.8553246180374, 0.19807042, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_5, 577095d4-160b-4ede-a588-fdb8f74a88c0, 1.7052946, 1.6918615, 0.4182476, 0.012497331, 222.90397488417483, 0.07905124, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_4, f551a2a2-b918-433f-9ebc-62147374bc7e, 2.3469496, 2.3215098, 0.90714765, 0.031049028, 126.87793553161536, 0.110422336, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_2, adffef91-074d-451e-975e-1e08566f6797, 2.455476, 2.4232435, 0.7569635, 0.025827594, 196.48544521234749, 0.18210182, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_1, ae7910ff-1d1c-4b2a-aef4-de72cf5bc058, 3.0438635, 2.8253477, 0.39445412, 0.0067144064, 309.3104714323367, 0.05383663, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_A_3_stitch.rsml, root_0, 598a081a-c739-49a8-9f64-ad845a7bde85, 2.0731463, 2.069512, 0.21593936, 0.0018357204, 122.23985459458318, 0.032484766, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_8, a95c70e2-b2b2-478a-ac58-5a7a8ef8b525, 2.4042616, 2.3597698, 2.7738776, 0.2592665, 204.86741238065213, 0.3365527, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_7, 16f005df-2110-4e65-964e-5d336f2e1f1a, 1.8452321, 1.8448422, 1.5702372, 0.107727535, 319.4269924611228, 0.2931985, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_6, 0c6936df-b061-45a4-aa96-3b9b39d5ef89, 4.7067943, 4.6123395, 1.7261451, 0.05728651, 240.52776173539698, 0.11163502, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_5, 4dc4c192-2daf-425a-afcb-41b5aeb4e9d8, 3.8774588, 3.8702643, 4.5317297, 0.42538533, 276.15635071050133, 0.35655808, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_4, 0cf9aa8a-bd94-4bd1-92e4-16d6413f1dd5, 6.8209906, 6.589179, 1.3438203, 0.037138306, 243.15599120726122, 0.07269177, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_4, f9bf1a00-abe9-4f39-8e5a-c1b1915432df, 4.9576845, 4.9161406, 0.5675662, 0.0076612313, 227.97995290927486, 0.045323387, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_3, 0b211a73-f71c-477d-8341-dc6cfab75aeb, 2.5520432, 2.4457834, 0.50321305, 0.009450858, 210.8282414127273, 0.06692991, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_3, 6ef75bb2-93e9-4ed2-9728-12e19e4fe5ec, 3.053112, 2.9613614, 1.4723815, 0.06471803, 227.088203411238, 0.18391035, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_2, d5e17e57-590e-4705-9ab4-6386ee94e380, 3.7851903, 3.4866562, 1.3514042, 0.040024873, 68.08030670307396, 0.11338193, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_2, a2148ebf-44a6-4c57-ba01-ec7042562bd2, 1.751829, 1.7296021, 0.23720717, 0.0030731887, 223.173753696012, 0.045096137, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
8_B_2_stitch.rsml, root_0, b4a56da9-44af-4422-a21b-31519387653d, 4.484119, 4.4563713, 1.9295715, 0.095218986, 35.871829086921394, 0.167475, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_23, 829934a2-2536-40ca-80e5-d2f564da6081, 5.7662773, 5.694224, 3.1433516, 0.20099835, 236.8686381517244, 0.21512912, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_23, d2120965-fff8-4433-966b-bea8b258e531, 7.2219243, 6.6137695, 6.521768, 0.77867407, 244.9494076380098, 0.19759749, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_22, c3f70903-0518-46a8-a1d1-844cb44ae2f9, 2.016727, 1.9597145, 0.3223572, 0.012988318, 227.7603759878373, 0.069772124, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_21, c54e67ed-41df-4f6e-83f9-5ec3db2d4784, 4.873679, 4.802552, 1.3231348, 0.0532364, 37.82403717058902, 0.09201185, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_20, a62a7122-f058-4a24-9a1f-7bfd891658b9, 2.8903258, 2.8349972, 1.0126393, 0.046693623, 231.92909998548453, 0.12730432, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_19, 0854707b-627d-472a-a890-93b321fdf71e, 1.4466718, 1.3862664, 3.6512597, 0.65258634, 35.30947570689215, 0.63596296, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_18, 5da4bbc1-5f06-4f02-b830-dccf702f6d1c, 3.3527381, 3.113348, 2.8445032, 0.19983909, 237.78451187790975, 0.25404632, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_17, ad091e79-8491-466a-93ca-cdc4fd783111, 2.356191, 1.7104138, 1.1509223, 0.054937106, 258.61962145044015, 0.15383604, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_16, 1219f351-f3fa-4dd2-b4fd-b9beaa29dad0, 2.6933963, 2.6349604, 2.6881337, 0.21856609, 47.33921468446881, 0.3128957, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_15, 0b804318-8d81-42aa-a45c-75c3128182a7, 12.846074, 12.571006, 19.777351, 3.0842483, 252.31587594089527, 0.455899, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_12, 7098298a-a2cf-4d13-95d6-f32afbdc92ef, 3.702299, 3.5862026, 3.568992, 0.36516964, 242.6124447531116, 0.33852902, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_13, a05bdb0f-73fb-4d9e-9738-970c82c98099, 2.6517663, 2.6296582, 0.7404955, 0.019864306, 226.86726045196642, 0.09671602, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_12, 52beb0a1-81f7-47b0-8476-ad9d141955da, 1.7542503, 1.5836335, 1.6377124, 0.1391818, 51.1843789607542, 0.2579323, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_11, 2130eaf4-a07c-4d68-aba6-c72328f43454, 2.5166817, 2.4262378, 1.1349541, 0.05993917, 272.56151286729687, 0.15043613, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_11, cd5c683a-6552-40cd-a667-1d279406058b, 1.3130472, 1.3083315, 0.3118534, 0.009536548, 20.922845059966484, 0.09741585, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_10, f1177aa8-5072-48b4-ae84-8d3b4fdbe5b9, 2.9702806, 2.9461193, 0.95513266, 0.029246282, 136.96026463341633, 0.11792492, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_9, 94943833-1d88-402c-b552-64049ed5fbd8, 11.487752, 11.351936, 9.362156, 0.9191208, 277.8666300786725, 0.2641558, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_8, cb4f85b1-f60a-4c89-9890-2e9a4139f700, 2.9027865, 2.786355, 0.36021975, 0.0042956355, 243.5846812003279, 0.044398118, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_7, a35e75cd-87ec-44c0-a1cb-d255109a2ade, 5.475604, 5.442639, 0.78462356, 0.02231638, 111.84370562117681, 0.06980893, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_6, b9c633b5-a86e-446a-a39e-2b4d4ca4518c, 4.0854144, 3.9804373, 1.8734713, 0.09310073, 229.96312565554476, 0.16895816, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_5, 41ef57d4-e4cb-4be2-8f02-466834ea4d96, 1.4954396, 1.4950964, 0.12962316, 0.0016983657, 319.3223266422815, 0.04224205, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_3, ef1a4cb9-4378-4b9c-a63a-e6bf7b448a2d, 4.9928913, 4.5900497, 1.0079799, 0.03444856, 55.68599613326411, 0.11875006, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_1, 492460c3-317b-485d-ae34-dc8315385f74, 1.8414187, 1.8363978, 0.40671632, 0.014311526, 156.3177174205278, 0.10122709, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
3_A_3_stitch.rsml, root_0, 3e1c01fc-6890-4619-b518-baef03a9ea4c, 4.9030814, 4.8771043, 3.276092, 0.3208118, 245.88167381820318, 0.15212956, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_12, 8338edaf-22fd-4fde-930c-17fcbeccff06, 2.4521255, 1.8261845, 1.9935901, 0.13308993, 251.38041323217033, 0.2451282, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_11, 5c403ed9-2142-42ac-abb6-69cf8dca73b4, 3.215113, 3.1900754, 4.7607093, 0.6109773, 258.22885266764536, 0.37443307, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_10, 00eee7ac-352f-4f8d-8bb2-39729f509d56, 6.416763, 6.3826275, 5.305476, 0.3900868, 92.65865363890563, 0.27152482, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_10, 5529ddd7-799d-4ed0-ac45-ddd102c50956, 1.6119677, 1.5879582, 0.47951466, 0.0118426485, 219.04669385230181, 0.08174127, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_9, 34b6d530-91e9-42db-b053-fd44ff0c4435, 2.1410594, 2.0912323, 0.27075487, 0.0028358768, 293.04014120666596, 0.041352373, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_8, 9aa32808-02a0-4a6d-9cba-47565320b9c0, 2.0457182, 2.0379815, 0.5198316, 0.012631546, 122.77897508615062, 0.081256896, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_8, f7084723-90d6-4fc6-82d7-bf1ef0adbe97, 1.8266244, 1.7873029, 0.14825992, 0.0015261967, 227.2355715727702, 0.03665933, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_7, e9aeb8c5-27d3-4129-bd73-9406579d8327, 3.1679423, 2.6912992, 1.3589318, 0.056137018, 247.98203895025213, 0.12748004, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_5, bda00176-387a-492b-a16a-90b79435d448, 2.5740883, 1.9659995, 0.7285365, 0.020413646, 101.40012781417389, 0.09705538, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_4, 348f7c27-26ea-4370-83e1-4b2ae6a6e2eb, 4.137638, 3.831618, 1.3910455, 0.04536242, 70.45462389254295, 0.113012835, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_3, 00d2ffac-9247-4218-a1e3-8f310c558e28, 1.5095047, 1.4428456, 0.43048033, 0.010024711, 260.93052033346555, 0.093921624, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_2, ca8a0126-ed59-4ba4-8327-7a4267a833bd, 2.324005, 2.169385, 0.5110688, 0.011586844, 59.77032289843209, 0.07564778, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_1, 2f8f8630-46f3-47d5-8e34-a4a068f9482d, 0.9481823, 0.9477479, 0.458488, 0.027644547, 158.49912957726812, 0.15245566, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
6_B_1_stitch.rsml, root_0, 62008536-996a-4487-bee3-e46e305deaec, 1.0609908, 1.0609905, 0.48575285, 0.019895878, 287.880725590665, 0.15851733, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_11, ffe933f3-2609-440c-aa1a-1c4d85881221, 2.5026042, 2.5025008, 0.393587, 0.017332233, 338.1659989396463, 0.11008873, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_10, 553c6c72-27a4-4f90-994e-783b3f506a4e, 3.3799202, 3.3526893, 1.525703, 0.057465907, 129.91017069288586, 0.13619639, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_9, 82f677e9-3bb2-43f6-980c-35cea1bb195e, 8.602876, 7.7933474, 6.1950736, 0.44176576, 96.83645495795982, 0.25579375, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_8, ce0279f6-a65d-4218-93e6-0faedc0e34d2, 14.251471, 13.773606, 6.907662, 0.5462688, 279.9740712867016, 0.1706208, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_7, ac6462c2-ffbd-4c5e-87ba-97058afe6275, 6.485713, 2.6090808, 6.309695, 0.5360596, 238.05924940708434, 0.30462375, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_6, 01180918-9be2-4a5b-8fa5-2a878878c4f5, 4.7523837, 4.5200295, 3.5346646, 0.2936526, 30.800768798023764, 0.23619686, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_5, 5dae3c95-f6c1-4bdb-a106-feacb643ab8e, 9.783657, 9.645972, 4.095923, 0.23726247, 72.10071997308354, 0.16818175, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_4, c0120bb4-511e-4542-9aa4-0a2a3e2bc35b, 8.389329, 8.250645, 2.1392102, 0.06791935, 272.99987440822827, 0.08287482, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_3, 52d062d3-2a5e-4858-ae69-b257a97199fe, 1.5243008, 1.5242988, 1.1736208, 0.08733257, 196.8343585959084, 0.23295039, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_2, 3ef86067-f828-45d6-a997-eeda6d70ecee, 2.5565457, 2.4829698, 1.208261, 0.04987147, 119.34456472617146, 0.148294, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_1, bce49c17-cf5b-4d3e-8acb-efc544493a6e, 3.6528738, 3.5741072, 1.0107393, 0.024784856, 113.31181380213604, 0.10151802, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
4_B_3_stitch.rsml, root_0, 0061a03b-a42b-4506-9392-e930fb6e1f9d, 2.7015364, 2.2781272, 2.1620092, 0.16718811, 232.83322578629748, 0.21067116, 0, Root, -1, -1, -0.009302326, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_10, d59b6003-bf82-4e2f-8eae-5ee633ff186e, 2.1916683, 2.1367831, 0.41461566, 0.009416963, 89.52660892329375, 0.05696524, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_9, 8a438038-eb43-4010-934c-058ccc60678a, 2.9922857, 2.9833758, 0.5113836, 0.008501872, 268.0107217478575, 0.057291616, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_8, da24cc97-b6b6-47f2-b1eb-362b9f52789e, 1.9260291, 1.855554, 0.36755085, 0.006558263, 269.07065782401673, 0.060565647, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_7, 8a8d2a6d-e920-4c16-8cd4-9d537fc0d35f, 2.1340303, 2.0163693, 0.2162522, 0.0028548746, 82.66659231717556, 0.038330946, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_6, c32d12bc-2abf-4d72-a74c-84cbe419c3bf, 2.2075403, 2.1264303, 0.5609075, 0.012216298, 83.57994570355717, 0.07194065, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_5, a8f9b989-29b3-49b4-bdd5-7fa3041a0d05, 0.3870222, 0.362583, 0.10362741, 0.002222689, 247.77655953926148, 0.08123683, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_4, 8e0bfa7e-7dfe-422f-9068-45a4834fcd30, 0.96813214, 0.9483507, 0.07657694, 6.327382E-4, 95.88559017265649, 0.035697263, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_3, ca8fa847-11e1-405e-a1ac-e65b682e1afd, 0.76620317, 0.4842047, 0.29236743, 0.008952463, 233.09359259745835, 0.12108011, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_2, cc219ebd-f256-4df4-9f64-3fa717eae954, 3.2218735, 3.0279472, 0.55123115, 0.009804541, 257.37491509685367, 0.055487555, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_1, a9a86f4d-4f63-46d1-b2d7-a7fc69317ecb, 1.765137, 1.6796541, 0.7388541, 0.026591249, 87.22765604112666, 0.12847556, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
1_A_1_stitch.rsml, root_0, ae579e1b-5619-4b2c-bb6c-5f1a9800f579, 1.6407086, 1.5570649, 0.25196987, 0.0057497607, 262.5636458847723, 0.051808618, 0, Root, -1, -1, -0.0029895366, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_21, d28982a0-e96e-40c5-a49d-3a747abc76a1, 2.2704933, 2.13982, 1.6918771, 0.0979222, 84.69530193464192, 0.25289592, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_20, 8af44b4a-4a91-4010-95b8-7becf88fe0c1, 0.82241154, 0.8200107, 0.4549206, 0.020412717, 86.73119691111512, 0.17379269, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_19, 292dc3f8-1d93-4b68-b3ae-4103ac4e91c2, 5.1978645, 4.846793, 1.946733, 0.0655379, 85.87936303858781, 0.12370154, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_18, b8ec5d1c-3ec3-4e6a-8490-20df27de0731, 8.75292, 8.627636, 4.8009515, 0.22829969, 263.1609869088249, 0.16700912, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_17, b0cde118-c39f-478c-8a45-ae58821a4020, 1.3289602, 1.3243321, 0.45876843, 0.012618136, 268.72964013913634, 0.11993011, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_16, e7a218f8-d5f3-4fb0-a78e-8f4c9173a756, 1.0043579, 1.0042616, 0.4433278, 0.01565954, 269.7956960647919, 0.14700492, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_17, 8c5bf214-0eb1-4eda-bc38-62363382e1a1, 0.6441227, 0.6411757, 0.26086223, 0.0084721185, 278.4262684585067, 0.124509335, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_16, 75e5ccdf-5747-4a7b-af4d-3ec06566eaa8, 0.69007, 0.6843238, 0.19567394, 0.004625998, 270.81139983588616, 0.079734474, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_15, 439c4b1b-5174-48ab-a78a-0b2408e21f9c, 1.1792301, 1.1667463, 0.5316637, 0.020769458, 239.99973347104165, 0.19753757, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_14, 6de29f07-c832-47c8-91c2-5d308dcdd9f5, 1.3028443, 1.2949986, 0.24228953, 0.0047251936, 267.1559918751221, 0.058839444, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_13, 59bd7fbe-ca19-404d-af7f-f9620a470de6, 12.7838, 12.624154, 8.116626, 0.42589673, 90.47053423640034, 0.18901087, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_11, c4014832-6927-4f98-a36d-c18cd6e3b04e, 2.6036892, 2.5539856, 2.0029433, 0.12716056, 95.67579408211039, 0.2225635, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_10, f7675e61-fe0d-435c-a39a-2d483493910c, 1.4702463, 1.466369, 0.13729379, 0.0011179729, 84.81093020710107, 0.02786382, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_9, dfa4c3e5-435f-49f3-9902-810ff3b14ec5, 3.5488665, 3.5397356, 0.22879733, 0.0018813707, 87.43226801809274, 0.020224068, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_8, 3a2a147b-7450-4c1e-9593-d7cad807bcbf, 1.1081321, 1.1072228, 0.17194194, 0.0025296041, 72.26070349401274, 0.05992077, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_7, 63e951f2-05b9-4fb0-a6d4-2923b78895d8, 3.2117403, 3.1629782, 0.8853089, 0.03750937, 80.40099807891481, 0.108457625, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
10_A_2_stitch.rsml, root_6, c7887d75-75c1-4412-9763-8e098743d597, 0.60610133, 0.600389, 0.039030913, 2.234568E-4, 267.6922710079948, 0.022324454, 0, Root, -1, -1, -0.008466667, -57.29577951308232, 0, 0.0, null, null, null, null
